"","Country.Code","datatopic","percountry_indicators"
"3425","CPV","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",12
"3426","CPV","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"3427","CPV","Economic Policy & Debt: National accounts: Shares of GDP & other",23
"3428","CPV","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3429","CPV","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",8
"3430","CPV","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"3431","CPV","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"3432","CPV","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",9
"3433","CPV","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3434","CPV","Economic Policy & Debt: Official development assistance",48
"3435","CPV","Economic Policy & Debt: Purchasing power parity",13
"3436","CPV","Education: Efficiency",21
"3437","CPV","Education: Inputs",41
"3438","CPV","Education: Outcomes",40
"3439","CPV","Education: Participation",44
"3440","CPV","Environment: Agricultural production",12
"3441","CPV","Environment: Biodiversity & protected areas",7
"3442","CPV","Environment: Density & urbanization",7
"3443","CPV","Environment: Emissions",34
"3444","CPV","Environment: Energy production & use",14
"3445","CPV","Environment: Freshwater",9
"3446","CPV","Environment: Land use",23
"3447","CPV","Environment: Natural resources contribution to GDP",6
"3448","CPV","Financial Sector: Access",5
"3449","CPV","Financial Sector: Assets",10
"3450","CPV","Financial Sector: Exchange rates & prices",8
"3451","CPV","Financial Sector: Interest rates",5
"3452","CPV","Financial Sector: Monetary holdings (liabilities)",4
"3453","CPV","Gender: Agency",2
"3454","CPV","Gender: Health",1
"3455","CPV","Gender: Public life & decision making",2
"3456","CPV","Health",2
"3457","CPV","Health: Disease prevention",12
"3458","CPV","Health: Health systems",22
"3459","CPV","Health: Mortality",39
"3460","CPV","Health: Nutrition",11
"3461","CPV","Health: Population: Dynamics",8
"3462","CPV","Health: Population: Structure",58
"3463","CPV","Health: Reproductive health",15
"3464","CPV","Health: Risk factors",31
"3465","CPV","Health: Universal Health Coverage",12
"3466","CPV","Infrastructure: Communications",13
"3467","CPV","Infrastructure: Technology",13
"3468","CPV","Infrastructure: Transportation",7
"3469","CPV","Poverty: Income distribution",9
"3470","CPV","Poverty: Poverty rates",7
"3471","CPV","Private Sector & Trade: Business environment",51
"3472","CPV","Private Sector & Trade: Exports",23
"3473","CPV","Private Sector & Trade: Imports",23
"3474","CPV","Private Sector & Trade: Private infrastructure investment",4
"3475","CPV","Private Sector & Trade: Tariffs",24
"3476","CPV","Private Sector & Trade: Total merchandise trade",1
"3477","CPV","Private Sector & Trade: Trade facilitation",8
"3478","CPV","Private Sector & Trade: Trade price indices",2
"3479","CPV","Private Sector & Trade: Travel & tourism",9
"3480","CPV","Public Sector: Conflict & fragility",4
"3481","CPV","Public Sector: Defense & arms trade",7
"3482","CPV","Public Sector: Government finance",1
"3483","CPV","Public Sector: Government finance: Deficit & financing",2
"3484","CPV","Public Sector: Government finance: Expense",13
"3485","CPV","Public Sector: Government finance: Revenue",18
"3486","CPV","Public Sector: Policy & institutions",67
"3487","CPV","Social Protection & Labor: Economic activity",41
"3488","CPV","Social Protection & Labor: Labor force structure",28
"3489","CPV","Social Protection & Labor: Migration",5
"3490","CPV","Social Protection & Labor: Performance",27
"3491","CPV","Social Protection & Labor: Unemployment",24
"3492","CPV","Trade",5
"3493","CRI","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"3494","CRI","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"3495","CRI","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"3496","CRI","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"3497","CRI","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"3498","CRI","Economic Policy & Debt: External debt: Debt outstanding",10
"3499","CRI","Economic Policy & Debt: External debt: Debt ratios & other items",11
"3500","CRI","Economic Policy & Debt: External debt: Debt service",5
"3501","CRI","Economic Policy & Debt: External debt: Net flows",19
"3502","CRI","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"3503","CRI","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3504","CRI","Economic Policy & Debt: National accounts: Growth rates",16
"3505","CRI","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"3506","CRI","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"3507","CRI","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"3508","CRI","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"3509","CRI","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"3510","CRI","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"3511","CRI","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"3512","CRI","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"3513","CRI","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3514","CRI","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"3515","CRI","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"3516","CRI","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"3517","CRI","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"3518","CRI","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3519","CRI","Economic Policy & Debt: Official development assistance",52
"3520","CRI","Economic Policy & Debt: Purchasing power parity",13
"3521","CRI","Education: Efficiency",21
"3522","CRI","Education: Inputs",42
"3523","CRI","Education: Outcomes",46
"3524","CRI","Education: Participation",44
"3525","CRI","Environment: Agricultural production",13
"3526","CRI","Environment: Biodiversity & protected areas",7
"3527","CRI","Environment: Density & urbanization",12
"3528","CRI","Environment: Emissions",42
"3529","CRI","Environment: Energy production & use",27
"3530","CRI","Environment: Freshwater",9
"3531","CRI","Environment: Land use",23
"3532","CRI","Environment: Natural resources contribution to GDP",6
"3533","CRI","Financial Sector: Access",15
"3534","CRI","Financial Sector: Assets",14
"3535","CRI","Financial Sector: Capital markets",6
"3536","CRI","Financial Sector: Exchange rates & prices",10
"3537","CRI","Financial Sector: Interest rates",4
"3538","CRI","Financial Sector: Monetary holdings (liabilities)",4
"3539","CRI","Gender: Agency",2
"3540","CRI","Gender: Participation & access",2
"3541","CRI","Gender: Public life & decision making",2
"3542","CRI","Health",2
"3543","CRI","Health: Disease prevention",23
"3544","CRI","Health: Health systems",22
"3545","CRI","Health: Mortality",39
"3546","CRI","Health: Nutrition",24
"3547","CRI","Health: Population: Dynamics",12
"3548","CRI","Health: Population: Structure",58
"3549","CRI","Health: Reproductive health",12
"3550","CRI","Health: Risk factors",31
"3551","CRI","Health: Universal Health Coverage",12
"3552","CRI","Infrastructure: Communications",13
"3553","CRI","Infrastructure: Technology",12
"3554","CRI","Infrastructure: Transportation",8
"3555","CRI","Poverty: Income distribution",9
"3556","CRI","Poverty: Poverty rates",7
"3557","CRI","Poverty: Shared prosperity",4
"3558","CRI","Poverty:Multidimensional poverty",7
"3559","CRI","Private Sector & Trade: Business environment",54
"3560","CRI","Private Sector & Trade: Exports",23
"3561","CRI","Private Sector & Trade: Imports",23
"3562","CRI","Private Sector & Trade: Private infrastructure investment",5
"3563","CRI","Private Sector & Trade: Tariffs",24
"3564","CRI","Private Sector & Trade: Total merchandise trade",1
"3565","CRI","Private Sector & Trade: Trade facilitation",16
"3566","CRI","Private Sector & Trade: Trade price indices",2
"3567","CRI","Private Sector & Trade: Travel & tourism",10
"3568","CRI","Public Sector: Conflict & fragility",4
"3569","CRI","Public Sector: Defense & arms trade",6
"3570","CRI","Public Sector: Government finance",1
"3571","CRI","Public Sector: Government finance: Deficit & financing",10
"3572","CRI","Public Sector: Government finance: Expense",13
"3573","CRI","Public Sector: Government finance: Revenue",22
"3574","CRI","Public Sector: Policy & institutions",55
"3575","CRI","Social Protection & Labor: Economic activity",74
"3576","CRI","Social Protection & Labor: Labor force structure",28
"3577","CRI","Social Protection & Labor: Migration",5
"3578","CRI","Social Protection & Labor: Performance",27
"3579","CRI","Social Protection & Labor: Unemployment",24
"3580","CRI","Trade",6
"3581","CUB","Economic Policy & Debt: Balance of payments: Reserves & other items",4
"3582","CUB","Economic Policy & Debt: National accounts: Adjusted savings & income",21
"3583","CUB","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3584","CUB","Economic Policy & Debt: National accounts: Growth rates",16
"3585","CUB","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"3586","CUB","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"3587","CUB","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"3588","CUB","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"3589","CUB","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",10
"3590","CUB","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"3591","CUB","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"3592","CUB","Economic Policy & Debt: National accounts: Shares of GDP & other",22
"3593","CUB","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3594","CUB","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"3595","CUB","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"3596","CUB","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",8
"3597","CUB","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"3598","CUB","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3599","CUB","Economic Policy & Debt: Official development assistance",49
"3600","CUB","Economic Policy & Debt: Purchasing power parity",1
"3601","CUB","Education: Efficiency",21
"3602","CUB","Education: Inputs",40
"3603","CUB","Education: Outcomes",49
"3604","CUB","Education: Participation",43
"3605","CUB","Environment: Agricultural production",13
"3606","CUB","Environment: Biodiversity & protected areas",7
"3607","CUB","Environment: Density & urbanization",12
"3608","CUB","Environment: Emissions",40
"3609","CUB","Environment: Energy production & use",24
"3610","CUB","Environment: Freshwater",9
"3611","CUB","Environment: Land use",23
"3612","CUB","Environment: Natural resources contribution to GDP",6
"3613","CUB","Financial Sector: Access",1
"3614","CUB","Financial Sector: Exchange rates & prices",6
"3615","CUB","Gender: Agency",2
"3616","CUB","Gender: Participation & access",2
"3617","CUB","Gender: Public life & decision making",1
"3618","CUB","Health: Disease prevention",20
"3619","CUB","Health: Health systems",22
"3620","CUB","Health: Mortality",39
"3621","CUB","Health: Nutrition",25
"3622","CUB","Health: Population: Dynamics",12
"3623","CUB","Health: Population: Structure",58
"3624","CUB","Health: Reproductive health",12
"3625","CUB","Health: Risk factors",28
"3626","CUB","Health: Universal Health Coverage",1
"3627","CUB","Infrastructure: Communications",11
"3628","CUB","Infrastructure: Technology",11
"3629","CUB","Infrastructure: Transportation",10
"3630","CUB","Private Sector & Trade: Exports",18
"3631","CUB","Private Sector & Trade: Imports",18
"3632","CUB","Private Sector & Trade: Private infrastructure investment",7
"3633","CUB","Private Sector & Trade: Tariffs",24
"3634","CUB","Private Sector & Trade: Total merchandise trade",1
"3635","CUB","Private Sector & Trade: Trade facilitation",8
"3636","CUB","Private Sector & Trade: Trade price indices",2
"3637","CUB","Private Sector & Trade: Travel & tourism",5
"3638","CUB","Public Sector: Conflict & fragility",4
"3639","CUB","Public Sector: Defense & arms trade",7
"3640","CUB","Public Sector: Policy & institutions",38
"3641","CUB","Social Protection & Labor: Economic activity",36
"3642","CUB","Social Protection & Labor: Labor force structure",28
"3643","CUB","Social Protection & Labor: Migration",5
"3644","CUB","Social Protection & Labor: Unemployment",21
"3645","CUB","Trade",6
"3646","CUW","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"3647","CUW","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"3648","CUW","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"3649","CUW","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"3650","CUW","Economic Policy & Debt: National accounts: Adjusted savings & income",11
"3651","CUW","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3652","CUW","Economic Policy & Debt: National accounts: Growth rates",2
"3653","CUW","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"3654","CUW","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"3655","CUW","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"3656","CUW","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"3657","CUW","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"3658","CUW","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"3659","CUW","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"3660","CUW","Economic Policy & Debt: National accounts: Shares of GDP & other",19
"3661","CUW","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3662","CUW","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"3663","CUW","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",4
"3664","CUW","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"3665","CUW","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"3666","CUW","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3667","CUW","Economic Policy & Debt: Purchasing power parity",13
"3668","CUW","Education: Inputs",15
"3669","CUW","Education: Outcomes",18
"3670","CUW","Education: Participation",29
"3671","CUW","Environment: Agricultural production",3
"3672","CUW","Environment: Biodiversity & protected areas",7
"3673","CUW","Environment: Density & urbanization",7
"3674","CUW","Environment: Emissions",8
"3675","CUW","Environment: Energy production & use",24
"3676","CUW","Environment: Land use",14
"3677","CUW","Environment: Natural resources contribution to GDP",4
"3678","CUW","Financial Sector: Assets",2
"3679","CUW","Financial Sector: Exchange rates & prices",8
"3680","CUW","Health: Disease prevention",4
"3681","CUW","Health: Mortality",7
"3682","CUW","Health: Population: Dynamics",6
"3683","CUW","Health: Population: Structure",58
"3684","CUW","Health: Reproductive health",2
"3685","CUW","Health: Risk factors",3
"3686","CUW","Infrastructure: Communications",11
"3687","CUW","Infrastructure: Technology",2
"3688","CUW","Infrastructure: Transportation",2
"3689","CUW","Private Sector & Trade: Exports",17
"3690","CUW","Private Sector & Trade: Imports",17
"3691","CUW","Private Sector & Trade: Total merchandise trade",1
"3692","CUW","Private Sector & Trade: Trade price indices",2
"3693","CUW","Private Sector & Trade: Travel & tourism",9
"3694","CUW","Public Sector: Conflict & fragility",3
"3695","CUW","Public Sector: Policy & institutions",2
"3696","CUW","Social Protection & Labor: Economic activity",9
"3697","CUW","Social Protection & Labor: Labor force structure",16
"3698","CUW","Social Protection & Labor: Migration",5
"3699","CUW","Social Protection & Labor: Unemployment",18
"3700","CUW","Trade",5
"3701","CYM","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"3702","CYM","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"3703","CYM","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"3704","CYM","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"3705","CYM","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"3706","CYM","Economic Policy & Debt: National accounts: Adjusted savings & income",8
"3707","CYM","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3708","CYM","Economic Policy & Debt: National accounts: Growth rates",6
"3709","CYM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",4
"3710","CYM","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"3711","CYM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"3712","CYM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",5
"3713","CYM","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"3714","CYM","Economic Policy & Debt: National accounts: Shares of GDP & other",9
"3715","CYM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3716","CYM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",4
"3717","CYM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"3718","CYM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",4
"3719","CYM","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3720","CYM","Economic Policy & Debt: Official development assistance",20
"3721","CYM","Economic Policy & Debt: Purchasing power parity",11
"3722","CYM","Education: Efficiency",13
"3723","CYM","Education: Inputs",39
"3724","CYM","Education: Outcomes",40
"3725","CYM","Education: Participation",34
"3726","CYM","Environment: Agricultural production",4
"3727","CYM","Environment: Biodiversity & protected areas",7
"3728","CYM","Environment: Density & urbanization",6
"3729","CYM","Environment: Emissions",15
"3730","CYM","Environment: Energy production & use",6
"3731","CYM","Environment: Land use",21
"3732","CYM","Environment: Natural resources contribution to GDP",6
"3733","CYM","Financial Sector: Capital markets",6
"3734","CYM","Financial Sector: Exchange rates & prices",8
"3735","CYM","Health: Disease prevention",6
"3736","CYM","Health: Health systems",4
"3737","CYM","Health: Mortality",5
"3738","CYM","Health: Population: Dynamics",6
"3739","CYM","Health: Population: Structure",58
"3740","CYM","Health: Reproductive health",2
"3741","CYM","Health: Risk factors",4
"3742","CYM","Health: Universal Health Coverage",5
"3743","CYM","Infrastructure: Communications",13
"3744","CYM","Infrastructure: Technology",2
"3745","CYM","Infrastructure: Transportation",2
"3746","CYM","Private Sector & Trade: Exports",11
"3747","CYM","Private Sector & Trade: Imports",11
"3748","CYM","Private Sector & Trade: Tariffs",18
"3749","CYM","Private Sector & Trade: Total merchandise trade",1
"3750","CYM","Private Sector & Trade: Trade price indices",2
"3751","CYM","Private Sector & Trade: Travel & tourism",9
"3752","CYM","Public Sector: Conflict & fragility",4
"3753","CYM","Public Sector: Policy & institutions",38
"3754","CYM","Social Protection & Labor: Economic activity",9
"3755","CYM","Social Protection & Labor: Labor force structure",16
"3756","CYM","Social Protection & Labor: Migration",5
"3757","CYM","Social Protection & Labor: Unemployment",15
"3758","CYM","Trade",5
"3759","CYP","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"3760","CYP","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"3761","CYP","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"3762","CYP","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"3763","CYP","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"3764","CYP","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"3765","CYP","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3766","CYP","Economic Policy & Debt: National accounts: Growth rates",16
"3767","CYP","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"3768","CYP","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"3769","CYP","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"3770","CYP","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"3771","CYP","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"3772","CYP","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"3773","CYP","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"3774","CYP","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"3775","CYP","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3776","CYP","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"3777","CYP","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"3778","CYP","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"3779","CYP","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"3780","CYP","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3781","CYP","Economic Policy & Debt: Official development assistance",40
"3782","CYP","Economic Policy & Debt: Purchasing power parity",13
"3783","CYP","Education: Efficiency",21
"3784","CYP","Education: Inputs",42
"3785","CYP","Education: Outcomes",49
"3786","CYP","Education: Participation",44
"3787","CYP","Environment: Agricultural production",13
"3788","CYP","Environment: Biodiversity & protected areas",7
"3789","CYP","Environment: Density & urbanization",7
"3790","CYP","Environment: Emissions",41
"3791","CYP","Environment: Energy production & use",27
"3792","CYP","Environment: Freshwater",9
"3793","CYP","Environment: Land use",23
"3794","CYP","Environment: Natural resources contribution to GDP",6
"3795","CYP","Financial Sector: Access",13
"3796","CYP","Financial Sector: Assets",8
"3797","CYP","Financial Sector: Capital markets",7
"3798","CYP","Financial Sector: Exchange rates & prices",10
"3799","CYP","Gender: Health",1
"3800","CYP","Gender: Public life & decision making",2
"3801","CYP","Health: Disease prevention",15
"3802","CYP","Health: Health systems",22
"3803","CYP","Health: Mortality",39
"3804","CYP","Health: Nutrition",5
"3805","CYP","Health: Population: Dynamics",10
"3806","CYP","Health: Population: Structure",58
"3807","CYP","Health: Reproductive health",9
"3808","CYP","Health: Risk factors",27
"3809","CYP","Health: Universal Health Coverage",12
"3810","CYP","Infrastructure: Communications",13
"3811","CYP","Infrastructure: Technology",13
"3812","CYP","Infrastructure: Transportation",7
"3813","CYP","Poverty: Income distribution",9
"3814","CYP","Poverty: Poverty rates",7
"3815","CYP","Poverty: Shared prosperity",4
"3816","CYP","Poverty:Multidimensional poverty",4
"3817","CYP","Private Sector & Trade: Business environment",53
"3818","CYP","Private Sector & Trade: Exports",22
"3819","CYP","Private Sector & Trade: Imports",22
"3820","CYP","Private Sector & Trade: Tariffs",24
"3821","CYP","Private Sector & Trade: Total merchandise trade",1
"3822","CYP","Private Sector & Trade: Trade facilitation",16
"3823","CYP","Private Sector & Trade: Trade price indices",2
"3824","CYP","Private Sector & Trade: Travel & tourism",10
"3825","CYP","Public Sector: Conflict & fragility",5
"3826","CYP","Public Sector: Defense & arms trade",8
"3827","CYP","Public Sector: Government finance",1
"3828","CYP","Public Sector: Government finance: Deficit & financing",10
"3829","CYP","Public Sector: Government finance: Expense",13
"3830","CYP","Public Sector: Government finance: Revenue",22
"3831","CYP","Public Sector: Policy & institutions",51
"3832","CYP","Social Protection & Labor: Economic activity",41
"3833","CYP","Social Protection & Labor: Labor force structure",28
"3834","CYP","Social Protection & Labor: Migration",5
"3835","CYP","Social Protection & Labor: Unemployment",24
"3836","CYP","Trade",6
"3837","CZE","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"3838","CZE","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"3839","CZE","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"3840","CZE","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"3841","CZE","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"3842","CZE","Economic Policy & Debt: External debt: Net flows",2
"3843","CZE","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"3844","CZE","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3845","CZE","Economic Policy & Debt: National accounts: Growth rates",16
"3846","CZE","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",8
"3847","CZE","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"3848","CZE","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"3849","CZE","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"3850","CZE","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"3851","CZE","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"3852","CZE","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"3853","CZE","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"3854","CZE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"3855","CZE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"3856","CZE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"3857","CZE","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"3858","CZE","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"3859","CZE","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"3860","CZE","Economic Policy & Debt: Official development assistance",37
"3861","CZE","Economic Policy & Debt: Purchasing power parity",13
"3862","CZE","Education: Efficiency",21
"3863","CZE","Education: Inputs",27
"3864","CZE","Education: Outcomes",36
"3865","CZE","Education: Participation",44
"3866","CZE","Environment: Agricultural production",13
"3867","CZE","Environment: Biodiversity & protected areas",6
"3868","CZE","Environment: Density & urbanization",11
"3869","CZE","Environment: Emissions",42
"3870","CZE","Environment: Energy production & use",27
"3871","CZE","Environment: Freshwater",9
"3872","CZE","Environment: Land use",24
"3873","CZE","Environment: Natural resources contribution to GDP",6
"3874","CZE","Financial Sector: Access",12
"3875","CZE","Financial Sector: Assets",12
"3876","CZE","Financial Sector: Capital markets",7
"3877","CZE","Financial Sector: Exchange rates & prices",9
"3878","CZE","Financial Sector: Interest rates",5
"3879","CZE","Financial Sector: Monetary holdings (liabilities)",4
"3880","CZE","Gender: Health",1
"3881","CZE","Gender: Public life & decision making",2
"3882","CZE","Health",2
"3883","CZE","Health: Disease prevention",15
"3884","CZE","Health: Health systems",22
"3885","CZE","Health: Mortality",39
"3886","CZE","Health: Nutrition",23
"3887","CZE","Health: Population: Dynamics",10
"3888","CZE","Health: Population: Structure",58
"3889","CZE","Health: Reproductive health",12
"3890","CZE","Health: Risk factors",17
"3891","CZE","Health: Universal Health Coverage",12
"3892","CZE","Infrastructure: Communications",13
"3893","CZE","Infrastructure: Technology",13
"3894","CZE","Infrastructure: Transportation",8
"3895","CZE","Poverty: Income distribution",9
"3896","CZE","Poverty: Poverty rates",7
"3897","CZE","Poverty: Shared prosperity",4
"3898","CZE","Poverty:Multidimensional poverty",4
"3899","CZE","Private Sector & Trade: Business environment",54
"3900","CZE","Private Sector & Trade: Exports",22
"3901","CZE","Private Sector & Trade: Imports",22
"3902","CZE","Private Sector & Trade: Tariffs",24
"3903","CZE","Private Sector & Trade: Total merchandise trade",1
"3904","CZE","Private Sector & Trade: Trade facilitation",16
"3905","CZE","Private Sector & Trade: Trade price indices",2
"3906","CZE","Private Sector & Trade: Travel & tourism",10
"3907","CZE","Public Sector: Conflict & fragility",4
"3908","CZE","Public Sector: Defense & arms trade",8
"3909","CZE","Public Sector: Government finance",1
"3910","CZE","Public Sector: Government finance: Deficit & financing",10
"3911","CZE","Public Sector: Government finance: Expense",13
"3912","CZE","Public Sector: Government finance: Revenue",20
"3913","CZE","Public Sector: Policy & institutions",51
"3914","CZE","Social Protection & Labor: Economic activity",41
"3915","CZE","Social Protection & Labor: Labor force structure",28
"3916","CZE","Social Protection & Labor: Migration",5
"3917","CZE","Social Protection & Labor: Unemployment",24
"3918","CZE","Trade",6
"3919","DEU","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"3920","DEU","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"3921","DEU","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"3922","DEU","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"3923","DEU","Economic Policy & Debt: Balance of payments: Reserves & other items",3
"3924","DEU","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"3925","DEU","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"3926","DEU","Economic Policy & Debt: National accounts: Growth rates",16
